# Force coefficients
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 3.14000000e+00
# Aref          : 3.14000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
88.754          	2.37106746e-04	1.16649160e+00	-6.93625005e-01	-3.46575396e-01	-3.47049609e-01
88.756          	2.39353031e-04	1.16731753e+00	-6.94784498e-01	-3.47152896e-01	-3.47631602e-01
88.758          	2.41580397e-04	1.16791636e+00	-6.95763710e-01	-3.47640274e-01	-3.48123435e-01
88.76           	2.43350998e-04	1.16840189e+00	-6.96369247e-01	-3.47941273e-01	-3.48427975e-01
88.762          	2.45092346e-04	1.16882017e+00	-6.96542275e-01	-3.48026045e-01	-3.48516230e-01
88.764          	2.46265214e-04	1.16930077e+00	-6.97059290e-01	-3.48283380e-01	-3.48775910e-01
88.766          	2.47730825e-04	1.16932630e+00	-6.97847290e-01	-3.48675914e-01	-3.49171376e-01
88.768          	2.49157702e-04	1.16957728e+00	-6.98678150e-01	-3.49089917e-01	-3.49588233e-01
88.77           	2.49921177e-04	1.16987249e+00	-6.99646353e-01	-3.49573255e-01	-3.50073098e-01
88.772          	2.50823615e-04	1.17021242e+00	-7.00894452e-01	-3.50196402e-01	-3.50698049e-01
88.774          	2.52018904e-04	1.17092150e+00	-7.01373978e-01	-3.50434970e-01	-3.50939008e-01
88.776          	2.53414904e-04	1.17114437e+00	-7.02007665e-01	-3.50750417e-01	-3.51257247e-01
88.778          	2.53693962e-04	1.17152346e+00	-7.02696447e-01	-3.51094530e-01	-3.51601918e-01
88.78           	2.52705918e-04	1.17141084e+00	-7.03296794e-01	-3.51395691e-01	-3.51901103e-01
88.782          	2.51527544e-04	1.17174049e+00	-7.04256761e-01	-3.51876853e-01	-3.52379908e-01
88.784          	2.50329492e-04	1.17222939e+00	-7.04898694e-01	-3.52199017e-01	-3.52699676e-01
88.786          	2.49085472e-04	1.17268349e+00	-7.05486666e-01	-3.52494248e-01	-3.52992419e-01
88.788          	2.47892826e-04	1.17298903e+00	-7.06010160e-01	-3.52757187e-01	-3.53252973e-01
88.79           	2.47007029e-04	1.17310847e+00	-7.06275668e-01	-3.52890827e-01	-3.53384841e-01
88.792          	2.46153916e-04	1.17381901e+00	-7.06953190e-01	-3.53230441e-01	-3.53722749e-01
88.794          	2.44833907e-04	1.17410062e+00	-7.07392205e-01	-3.53451269e-01	-3.53940936e-01
88.796          	2.43089828e-04	1.17479795e+00	-7.07768611e-01	-3.53641216e-01	-3.54127395e-01
88.798          	2.41524107e-04	1.17517976e+00	-7.08465188e-01	-3.53991070e-01	-3.54474118e-01
88.8            	2.40163133e-04	1.17587966e+00	-7.08993276e-01	-3.54256475e-01	-3.54736801e-01
88.802          	2.38960591e-04	1.17619801e+00	-7.09708681e-01	-3.54615380e-01	-3.55093301e-01
88.804          	2.37690780e-04	1.17695364e+00	-7.10551762e-01	-3.55038190e-01	-3.55513572e-01
88.806          	2.36396239e-04	1.17753119e+00	-7.11404223e-01	-3.55465715e-01	-3.55938508e-01
88.808          	2.35373120e-04	1.17780878e+00	-7.11908062e-01	-3.55718658e-01	-3.56189404e-01
88.81           	2.34808452e-04	1.17823755e+00	-7.12794096e-01	-3.56162240e-01	-3.56631856e-01
88.812          	2.34256153e-04	1.17859534e+00	-7.13575055e-01	-3.56553271e-01	-3.57021784e-01
88.814          	2.33522856e-04	1.17901226e+00	-7.14394172e-01	-3.56963563e-01	-3.57430609e-01
88.816          	2.32609323e-04	1.17944918e+00	-7.15419548e-01	-3.57477165e-01	-3.57942384e-01
88.818          	2.31362908e-04	1.18001628e+00	-7.16034724e-01	-3.57785999e-01	-3.58248725e-01
88.82           	2.30266467e-04	1.18058761e+00	-7.16808121e-01	-3.58173794e-01	-3.58634327e-01
88.822          	2.29285940e-04	1.18115372e+00	-7.17684680e-01	-3.58613054e-01	-3.59071626e-01
88.824          	2.28703396e-04	1.18158619e+00	-7.18313863e-01	-3.58928228e-01	-3.59385635e-01
88.826          	2.28205840e-04	1.18243908e+00	-7.18953563e-01	-3.59248576e-01	-3.59704987e-01
88.828          	2.27799776e-04	1.18302138e+00	-7.19572005e-01	-3.59558203e-01	-3.60013802e-01
88.83           	2.27371350e-04	1.18309281e+00	-7.20046471e-01	-3.59795864e-01	-3.60250607e-01
88.832          	2.27237159e-04	1.18341872e+00	-7.20630303e-01	-3.60087914e-01	-3.60542389e-01
88.834          	2.27363822e-04	1.18379563e+00	-7.20868137e-01	-3.60206705e-01	-3.60661432e-01
88.836          	2.27881395e-04	1.18464186e+00	-7.21650038e-01	-3.60597137e-01	-3.61052900e-01
88.838          	2.28945147e-04	1.18508993e+00	-7.22251333e-01	-3.60896722e-01	-3.61354612e-01
88.84           	2.30214937e-04	1.18542486e+00	-7.22855476e-01	-3.61197523e-01	-3.61657953e-01
88.842          	2.31309462e-04	1.18563057e+00	-7.23591118e-01	-3.61564250e-01	-3.62026869e-01
88.844          	2.32602269e-04	1.18576867e+00	-7.24269567e-01	-3.61902181e-01	-3.62367386e-01
88.846          	2.33432279e-04	1.18609494e+00	-7.24909061e-01	-3.62221098e-01	-3.62687963e-01
88.848          	2.34067691e-04	1.18634155e+00	-7.25444729e-01	-3.62488297e-01	-3.62956432e-01
88.85           	2.34435747e-04	1.18713101e+00	-7.25857597e-01	-3.62694363e-01	-3.63163234e-01
88.852          	2.34870421e-04	1.18766413e+00	-7.26212589e-01	-3.62871424e-01	-3.63341165e-01
88.854          	2.35128418e-04	1.18781302e+00	-7.26526357e-01	-3.63028050e-01	-3.63498307e-01
88.856          	2.35443258e-04	1.18782992e+00	-7.26949372e-01	-3.63239243e-01	-3.63710129e-01
88.858          	2.36011417e-04	1.18800279e+00	-7.27472600e-01	-3.63500288e-01	-3.63972311e-01
88.86           	2.36349645e-04	1.18841952e+00	-7.27962302e-01	-3.63744801e-01	-3.64217501e-01
88.862          	2.36496834e-04	1.18873799e+00	-7.28657584e-01	-3.64092295e-01	-3.64565289e-01
88.864          	2.36470853e-04	1.18909262e+00	-7.28928518e-01	-3.64227788e-01	-3.64700730e-01
88.866          	2.36575433e-04	1.18949877e+00	-7.29190637e-01	-3.64358743e-01	-3.64831894e-01
88.868          	2.36617580e-04	1.18971662e+00	-7.29557815e-01	-3.64542290e-01	-3.65015525e-01
88.87           	2.36966105e-04	1.19022735e+00	-7.29796919e-01	-3.64661494e-01	-3.65135426e-01
88.872          	2.37388815e-04	1.19064976e+00	-7.30303487e-01	-3.64914355e-01	-3.65389132e-01
88.874          	2.37626537e-04	1.19089379e+00	-7.30593795e-01	-3.65059271e-01	-3.65534524e-01
88.876          	2.37629813e-04	1.19107047e+00	-7.30980443e-01	-3.65252592e-01	-3.65727851e-01
88.878          	2.37541830e-04	1.19180297e+00	-7.31082250e-01	-3.65303583e-01	-3.65778667e-01
88.88           	2.37348118e-04	1.19255857e+00	-7.31729741e-01	-3.65627523e-01	-3.66102219e-01
88.882          	2.37034662e-04	1.19343165e+00	-7.32223779e-01	-3.65874855e-01	-3.66348924e-01
88.884          	2.36254596e-04	1.19380804e+00	-7.32666648e-01	-3.66097070e-01	-3.66569579e-01
88.886          	2.35551588e-04	1.19418033e+00	-7.33737520e-01	-3.66633208e-01	-3.67104312e-01
88.888          	2.34613197e-04	1.19430992e+00	-7.34491646e-01	-3.67011210e-01	-3.67480436e-01
88.89           	2.33718195e-04	1.19493704e+00	-7.35055058e-01	-3.67293811e-01	-3.67761247e-01
88.892          	2.32569412e-04	1.19527985e+00	-7.35677662e-01	-3.67606262e-01	-3.68071400e-01
88.894          	2.31672807e-04	1.19583684e+00	-7.36353821e-01	-3.67945238e-01	-3.68408583e-01
88.896          	2.30714546e-04	1.19646996e+00	-7.37127789e-01	-3.68333180e-01	-3.68794609e-01
88.898          	2.29888312e-04	1.19710513e+00	-7.37680989e-01	-3.68610606e-01	-3.69070383e-01
88.9            	2.28967422e-04	1.19766494e+00	-7.38306981e-01	-3.68924523e-01	-3.69382458e-01
88.902          	2.28113494e-04	1.19770121e+00	-7.38795845e-01	-3.69169809e-01	-3.69626036e-01
88.904          	2.27251964e-04	1.19808249e+00	-7.39396500e-01	-3.69470998e-01	-3.69925502e-01
88.906          	2.26355557e-04	1.19838232e+00	-7.39819892e-01	-3.69683590e-01	-3.70136302e-01
88.908          	2.25783229e-04	1.19880920e+00	-7.40554499e-01	-3.70051466e-01	-3.70503033e-01
88.91           	2.25523915e-04	1.19926772e+00	-7.41304467e-01	-3.70426710e-01	-3.70877758e-01
88.912          	2.25075661e-04	1.19973876e+00	-7.42051623e-01	-3.70800736e-01	-3.71250887e-01
88.914          	2.24890335e-04	1.19999749e+00	-7.42353919e-01	-3.70952069e-01	-3.71401850e-01
88.916          	2.24753201e-04	1.20022869e+00	-7.43238261e-01	-3.71394377e-01	-3.71843884e-01
88.918          	2.24913136e-04	1.20046664e+00	-7.44096992e-01	-3.71823583e-01	-3.72273409e-01
88.92           	2.25314130e-04	1.20047784e+00	-7.44606054e-01	-3.72077713e-01	-3.72528341e-01
88.922          	2.25923242e-04	1.20088615e+00	-7.45349033e-01	-3.72448593e-01	-3.72900440e-01
88.924          	2.26561982e-04	1.20115026e+00	-7.45884919e-01	-3.72715898e-01	-3.73169022e-01
88.926          	2.26630947e-04	1.20113780e+00	-7.46399287e-01	-3.72973013e-01	-3.73426275e-01
88.928          	2.26409178e-04	1.20117518e+00	-7.46740084e-01	-3.73143633e-01	-3.73596451e-01
88.93           	2.26125418e-04	1.20139308e+00	-7.47124561e-01	-3.73336155e-01	-3.73788406e-01
88.932          	2.25824561e-04	1.20184452e+00	-7.47195030e-01	-3.73371690e-01	-3.73823339e-01
88.934          	2.25681327e-04	1.20196124e+00	-7.47802083e-01	-3.73675360e-01	-3.74126723e-01
88.936          	2.25651884e-04	1.20255918e+00	-7.48214288e-01	-3.73881492e-01	-3.74332796e-01
88.938          	2.25567528e-04	1.20292745e+00	-7.48765920e-01	-3.74157392e-01	-3.74608527e-01
88.94           	2.25284245e-04	1.20311839e+00	-7.49207085e-01	-3.74378258e-01	-3.74828827e-01
88.942          	2.25018268e-04	1.20370413e+00	-7.49670648e-01	-3.74610306e-01	-3.75060342e-01
88.944          	2.25219235e-04	1.20422644e+00	-7.49777419e-01	-3.74663490e-01	-3.75113929e-01
88.946          	2.25607795e-04	1.20466716e+00	-7.50003999e-01	-3.74776392e-01	-3.75227608e-01
88.948          	2.25886956e-04	1.20498947e+00	-7.50482858e-01	-3.75015542e-01	-3.75467316e-01
88.95           	2.26649741e-04	1.20545974e+00	-7.50953085e-01	-3.75249893e-01	-3.75703192e-01
88.952          	2.27412209e-04	1.20577517e+00	-7.51039313e-01	-3.75292244e-01	-3.75747069e-01
88.954          	2.28321263e-04	1.20592552e+00	-7.51433147e-01	-3.75488252e-01	-3.75944895e-01
88.956          	2.29606874e-04	1.20612019e+00	-7.51834533e-01	-3.75687660e-01	-3.76146873e-01
88.958          	2.30969118e-04	1.20652253e+00	-7.52413540e-01	-3.75975801e-01	-3.76437739e-01
88.96           	2.32153698e-04	1.20674561e+00	-7.52865157e-01	-3.76200425e-01	-3.76664732e-01
88.962          	2.33803030e-04	1.20717228e+00	-7.53165613e-01	-3.76349004e-01	-3.76816610e-01
88.964          	2.35493108e-04	1.20749041e+00	-7.53456138e-01	-3.76492576e-01	-3.76963562e-01
88.966          	2.37247255e-04	1.20827791e+00	-7.53518003e-01	-3.76521754e-01	-3.76996249e-01
88.968          	2.38636822e-04	1.20859157e+00	-7.54013881e-01	-3.76768304e-01	-3.77245577e-01
88.97           	2.39598685e-04	1.20899197e+00	-7.54606865e-01	-3.77063834e-01	-3.77543031e-01
88.972          	2.40483617e-04	1.20943173e+00	-7.55147018e-01	-3.77333026e-01	-3.77813993e-01
88.974          	2.41673793e-04	1.20996002e+00	-7.55432188e-01	-3.77474420e-01	-3.77957768e-01
88.976          	2.42817735e-04	1.21047281e+00	-7.55968776e-01	-3.77741570e-01	-3.78227206e-01
88.978          	2.44033391e-04	1.21092479e+00	-7.56370809e-01	-3.77941371e-01	-3.78429438e-01
88.98           	2.45165590e-04	1.21122310e+00	-7.56709519e-01	-3.78109594e-01	-3.78599925e-01
88.982          	2.46050076e-04	1.21167254e+00	-7.57255311e-01	-3.78381606e-01	-3.78873706e-01
88.984          	2.46452346e-04	1.21222053e+00	-7.57899476e-01	-3.78703286e-01	-3.79196191e-01
88.986          	2.46757714e-04	1.21260395e+00	-7.58308884e-01	-3.78907684e-01	-3.79401200e-01
88.988          	2.47251889e-04	1.21299612e+00	-7.58776308e-01	-3.79140902e-01	-3.79635406e-01
88.99           	2.47744075e-04	1.21365178e+00	-7.59143151e-01	-3.79323831e-01	-3.79819319e-01
88.992          	2.48708289e-04	1.21408865e+00	-7.59620799e-01	-3.79561691e-01	-3.80059108e-01
88.994          	2.49631992e-04	1.21417874e+00	-7.59665475e-01	-3.79583106e-01	-3.80082370e-01
88.996          	2.50906775e-04	1.21424373e+00	-7.60123035e-01	-3.79810611e-01	-3.80312424e-01
88.998          	2.52226198e-04	1.21427574e+00	-7.60335991e-01	-3.79915769e-01	-3.80420222e-01
89              	2.53577106e-04	1.21428303e+00	-7.60737823e-01	-3.80115334e-01	-3.80622489e-01
89.002          	2.55120052e-04	1.21469700e+00	-7.60974192e-01	-3.80231976e-01	-3.80742216e-01
89.004          	2.56405134e-04	1.21453135e+00	-7.61661936e-01	-3.80574563e-01	-3.81087373e-01
89.006          	2.57530064e-04	1.21441614e+00	-7.62129509e-01	-3.80807224e-01	-3.81322285e-01
89.008          	2.58368962e-04	1.21453352e+00	-7.62650689e-01	-3.81066976e-01	-3.81583714e-01
89.01           	2.59246217e-04	1.21487913e+00	-7.62367842e-01	-3.80924675e-01	-3.81443167e-01
89.012          	2.59900301e-04	1.21551042e+00	-7.62251793e-01	-3.80865996e-01	-3.81385797e-01
89.014          	2.59907945e-04	1.21619096e+00	-7.62249656e-01	-3.80864920e-01	-3.81384736e-01
89.016          	2.60199951e-04	1.21652633e+00	-7.62204131e-01	-3.80841865e-01	-3.81362265e-01
89.018          	2.60302089e-04	1.21713873e+00	-7.62376547e-01	-3.80927971e-01	-3.81448576e-01
89.02           	2.59846041e-04	1.21707763e+00	-7.62858947e-01	-3.81169628e-01	-3.81689320e-01
89.022          	2.59750296e-04	1.21821062e+00	-7.62366776e-01	-3.80923638e-01	-3.81443138e-01
89.024          	2.59208941e-04	1.21853442e+00	-7.62368001e-01	-3.80924791e-01	-3.81443209e-01
89.026          	2.58615643e-04	1.21867586e+00	-7.62280575e-01	-3.80881672e-01	-3.81398903e-01
89.028          	2.58311131e-04	1.21894030e+00	-7.62218131e-01	-3.80850754e-01	-3.81367376e-01
89.03           	2.58033501e-04	1.21930984e+00	-7.61868142e-01	-3.80676037e-01	-3.81192104e-01
89.032          	2.57606730e-04	1.21930913e+00	-7.61645685e-01	-3.80565236e-01	-3.81080449e-01
89.034          	2.56953427e-04	1.21929813e+00	-7.61460286e-01	-3.80473190e-01	-3.80987097e-01
89.036          	2.55888764e-04	1.21960479e+00	-7.61217851e-01	-3.80353037e-01	-3.80864814e-01
89.038          	2.54600998e-04	1.22009845e+00	-7.61089100e-01	-3.80289949e-01	-3.80799151e-01
89.04           	2.53425186e-04	1.22074628e+00	-7.61184520e-01	-3.80338835e-01	-3.80845685e-01
89.042          	2.52085564e-04	1.22052712e+00	-7.61465773e-01	-3.80480801e-01	-3.80984972e-01
89.044          	2.51217719e-04	1.22083310e+00	-7.61575513e-01	-3.80536539e-01	-3.81038974e-01
89.046          	2.50353748e-04	1.22084104e+00	-7.61541036e-01	-3.80520164e-01	-3.81020872e-01
89.048          	2.48808814e-04	1.22084502e+00	-7.61675466e-01	-3.80588924e-01	-3.81086542e-01
89.05           	2.47315636e-04	1.22113888e+00	-7.61723867e-01	-3.80614618e-01	-3.81109249e-01
89.052          	2.46238363e-04	1.22118774e+00	-7.61889295e-01	-3.80698409e-01	-3.81190886e-01
89.054          	2.44711525e-04	1.22106065e+00	-7.61991614e-01	-3.80751095e-01	-3.81240518e-01
89.056          	2.43089680e-04	1.22188344e+00	-7.61870871e-01	-3.80692346e-01	-3.81178525e-01
89.058          	2.41568661e-04	1.22294291e+00	-7.61886699e-01	-3.80701781e-01	-3.81184918e-01
89.06           	2.40165554e-04	1.22357077e+00	-7.62125013e-01	-3.80822341e-01	-3.81302672e-01
89.062          	2.38993939e-04	1.22437845e+00	-7.62401389e-01	-3.80961701e-01	-3.81439689e-01
89.064          	2.38030780e-04	1.22494447e+00	-7.62904096e-01	-3.81214017e-01	-3.81690079e-01
89.066          	2.37308972e-04	1.22554196e+00	-7.63332244e-01	-3.81428813e-01	-3.81903431e-01
89.068          	2.36190845e-04	1.22584322e+00	-7.63590708e-01	-3.81559163e-01	-3.82031545e-01
89.07           	2.35154219e-04	1.22611630e+00	-7.64189446e-01	-3.81859569e-01	-3.82329877e-01
89.072          	2.33787635e-04	1.22656841e+00	-7.64297139e-01	-3.81914782e-01	-3.82382357e-01
89.074          	2.32839373e-04	1.22674785e+00	-7.64443605e-01	-3.81988963e-01	-3.82454642e-01
89.076          	2.32399721e-04	1.22670840e+00	-7.64522701e-01	-3.82028951e-01	-3.82493750e-01
89.078          	2.32242904e-04	1.22701191e+00	-7.64701884e-01	-3.82118699e-01	-3.82583185e-01
89.08           	2.32573548e-04	1.22726197e+00	-7.64682760e-01	-3.82108807e-01	-3.82573954e-01
89.082          	2.32661357e-04	1.22729748e+00	-7.64718037e-01	-3.82126357e-01	-3.82591680e-01
89.084          	2.32633429e-04	1.22775187e+00	-7.64742640e-01	-3.82138687e-01	-3.82603953e-01
89.086          	2.32924060e-04	1.22800676e+00	-7.64600736e-01	-3.82067444e-01	-3.82533292e-01
89.088          	2.33546420e-04	1.22820305e+00	-7.64146459e-01	-3.81839683e-01	-3.82306776e-01
89.09           	2.34313571e-04	1.22850414e+00	-7.63813654e-01	-3.81672513e-01	-3.82141140e-01
89.092          	2.34569044e-04	1.22896117e+00	-7.63912223e-01	-3.81721542e-01	-3.82190681e-01
89.094          	2.34260357e-04	1.22924831e+00	-7.63869537e-01	-3.81700508e-01	-3.82169029e-01
89.096          	2.34214491e-04	1.22981479e+00	-7.63587216e-01	-3.81559393e-01	-3.82027822e-01
89.098          	2.33887420e-04	1.23004921e+00	-7.63508209e-01	-3.81520217e-01	-3.81987992e-01
89.1            	2.33325803e-04	1.23084164e+00	-7.63440738e-01	-3.81487043e-01	-3.81953695e-01
89.102          	2.32597200e-04	1.23106620e+00	-7.63202186e-01	-3.81368496e-01	-3.81833690e-01
89.104          	2.31715508e-04	1.23088452e+00	-7.62825162e-01	-3.81180865e-01	-3.81644297e-01
89.106          	2.30966986e-04	1.23093989e+00	-7.62770606e-01	-3.81154336e-01	-3.81616270e-01
89.108          	2.30671839e-04	1.23132554e+00	-7.62511422e-01	-3.81025039e-01	-3.81486383e-01
89.11           	2.30423202e-04	1.23152056e+00	-7.62449726e-01	-3.80994440e-01	-3.81455286e-01
89.112          	2.29930580e-04	1.23094276e+00	-7.62457758e-01	-3.80998948e-01	-3.81458809e-01
89.114          	2.28871442e-04	1.23045163e+00	-7.62217428e-01	-3.80879843e-01	-3.81337586e-01
89.116          	2.27746893e-04	1.23105109e+00	-7.61352614e-01	-3.80448560e-01	-3.80904054e-01
89.118          	2.26765873e-04	1.23163088e+00	-7.61018427e-01	-3.80282448e-01	-3.80735980e-01
89.12           	2.25809596e-04	1.23150579e+00	-7.60910779e-01	-3.80229580e-01	-3.80681199e-01
89.122          	2.24515816e-04	1.23138171e+00	-7.61000417e-01	-3.80275692e-01	-3.80724724e-01
89.124          	2.23140514e-04	1.23215629e+00	-7.60294221e-01	-3.79923970e-01	-3.80370251e-01
89.126          	2.21495485e-04	1.23280840e+00	-7.59508784e-01	-3.79532897e-01	-3.79975888e-01
89.128          	2.19854465e-04	1.23172981e+00	-7.59859618e-01	-3.79709955e-01	-3.80149664e-01
89.13           	2.18376774e-04	1.23127957e+00	-7.59887695e-01	-3.79725471e-01	-3.80162224e-01
89.132          	2.17502256e-04	1.23142624e+00	-7.59566414e-01	-3.79565705e-01	-3.80000709e-01
89.134          	2.17326465e-04	1.23163185e+00	-7.59248175e-01	-3.79406761e-01	-3.79841414e-01
89.136          	2.17432482e-04	1.23186565e+00	-7.58718249e-01	-3.79141692e-01	-3.79576557e-01
89.138          	2.17406823e-04	1.23173998e+00	-7.58017667e-01	-3.78791427e-01	-3.79226240e-01
89.14           	2.18251219e-04	1.23185358e+00	-7.57640387e-01	-3.78601942e-01	-3.79038445e-01
89.142          	2.18798318e-04	1.23210512e+00	-7.57315324e-01	-3.78438864e-01	-3.78876460e-01
89.144          	2.18958173e-04	1.23156752e+00	-7.56859222e-01	-3.78210653e-01	-3.78648569e-01
89.146          	2.19392100e-04	1.23130299e+00	-7.56604563e-01	-3.78082889e-01	-3.78521674e-01
89.148          	2.20299857e-04	1.23126572e+00	-7.56583800e-01	-3.78071600e-01	-3.78512200e-01
89.15           	2.21171530e-04	1.23205813e+00	-7.56853325e-01	-3.78205491e-01	-3.78647834e-01
89.152          	2.21634003e-04	1.23252034e+00	-7.56778615e-01	-3.78167674e-01	-3.78610942e-01
89.154          	2.21444133e-04	1.23295148e+00	-7.56433916e-01	-3.77995514e-01	-3.78438402e-01
89.156          	2.20707618e-04	1.23297915e+00	-7.56272883e-01	-3.77915734e-01	-3.78357149e-01
89.158          	2.19392805e-04	1.23294031e+00	-7.56214315e-01	-3.77887765e-01	-3.78326550e-01
89.16           	2.17429658e-04	1.23285759e+00	-7.56002090e-01	-3.77783615e-01	-3.78218474e-01
89.162          	2.15143081e-04	1.23295698e+00	-7.55867775e-01	-3.77718744e-01	-3.78149030e-01
89.164          	2.12897202e-04	1.23291801e+00	-7.55266875e-01	-3.77420541e-01	-3.77846335e-01
89.166          	2.10911401e-04	1.23278698e+00	-7.54782861e-01	-3.77180519e-01	-3.77602342e-01
89.168          	2.08653284e-04	1.23327784e+00	-7.54329972e-01	-3.76956333e-01	-3.77373639e-01
89.17           	2.06094600e-04	1.23335552e+00	-7.53994278e-01	-3.76791045e-01	-3.77203234e-01
89.172          	2.03555487e-04	1.23329417e+00	-7.53445639e-01	-3.76519264e-01	-3.76926375e-01
89.174          	2.01496318e-04	1.23365798e+00	-7.52772430e-01	-3.76184719e-01	-3.76587711e-01
89.176          	1.99432957e-04	1.23400226e+00	-7.52181663e-01	-3.75891398e-01	-3.76290264e-01
89.178          	1.97280851e-04	1.23425695e+00	-7.51473166e-01	-3.75539302e-01	-3.75933864e-01
89.18           	1.94970760e-04	1.23465018e+00	-7.51415589e-01	-3.75512824e-01	-3.75902765e-01
89.182          	1.92936587e-04	1.23490982e+00	-7.50816701e-01	-3.75215414e-01	-3.75601287e-01
89.184          	1.90780353e-04	1.23524784e+00	-7.50446653e-01	-3.75032546e-01	-3.75414107e-01
89.186          	1.88230164e-04	1.23545621e+00	-7.50494605e-01	-3.75059073e-01	-3.75435533e-01
89.188          	1.85285163e-04	1.23508762e+00	-7.50559108e-01	-3.75094269e-01	-3.75464839e-01
89.19           	1.82436409e-04	1.23442526e+00	-7.50446250e-01	-3.75040689e-01	-3.75405562e-01
89.192          	1.80153558e-04	1.23441681e+00	-7.50049461e-01	-3.74844577e-01	-3.75204884e-01
89.194          	1.77561629e-04	1.23475934e+00	-7.49614630e-01	-3.74629753e-01	-3.74984876e-01
89.196          	1.74918665e-04	1.23470853e+00	-7.49899625e-01	-3.74774894e-01	-3.75124731e-01
89.198          	1.72738007e-04	1.23481624e+00	-7.49538969e-01	-3.74596746e-01	-3.74942222e-01
89.2            	1.70778155e-04	1.23522376e+00	-7.49161055e-01	-3.74409749e-01	-3.74751305e-01
89.202          	1.68496731e-04	1.23530499e+00	-7.48983592e-01	-3.74323299e-01	-3.74660293e-01
89.204          	1.66476024e-04	1.23530230e+00	-7.49206315e-01	-3.74436682e-01	-3.74769634e-01
89.206          	1.64147991e-04	1.23536498e+00	-7.48959197e-01	-3.74315451e-01	-3.74643747e-01
89.208          	1.61973515e-04	1.23536221e+00	-7.48786256e-01	-3.74231154e-01	-3.74555101e-01
89.21           	1.59913614e-04	1.23543830e+00	-7.48334560e-01	-3.74007366e-01	-3.74327194e-01
89.212          	1.57941412e-04	1.23595756e+00	-7.47727034e-01	-3.73705576e-01	-3.74021459e-01
89.214          	1.55628914e-04	1.23610426e+00	-7.47282351e-01	-3.73485547e-01	-3.73796804e-01
89.216          	1.53269484e-04	1.23645073e+00	-7.47104679e-01	-3.73399070e-01	-3.73705609e-01
89.218          	1.50480121e-04	1.23623273e+00	-7.46680657e-01	-3.73189848e-01	-3.73490809e-01
89.22           	1.47362570e-04	1.23626841e+00	-7.46081075e-01	-3.72893175e-01	-3.73187900e-01
89.222          	1.44608629e-04	1.23605899e+00	-7.45820154e-01	-3.72765468e-01	-3.73054685e-01
89.224          	1.42090857e-04	1.23590903e+00	-7.45422567e-01	-3.72569193e-01	-3.72853374e-01
89.226          	1.39830548e-04	1.23604088e+00	-7.44788497e-01	-3.72254418e-01	-3.72534079e-01
89.228          	1.37853154e-04	1.23644365e+00	-7.44051610e-01	-3.71887952e-01	-3.72163658e-01
89.23           	1.35700970e-04	1.23662180e+00	-7.43529316e-01	-3.71628957e-01	-3.71900359e-01
89.232          	1.33739169e-04	1.23654880e+00	-7.43055819e-01	-3.71394170e-01	-3.71661649e-01
89.234          	1.32131413e-04	1.23662038e+00	-7.42353241e-01	-3.71044489e-01	-3.71308752e-01
89.236          	1.30781672e-04	1.23719673e+00	-7.41478535e-01	-3.70608486e-01	-3.70870049e-01
89.238          	1.29980173e-04	1.23762862e+00	-7.40801175e-01	-3.70270607e-01	-3.70530568e-01
89.24           	1.29299429e-04	1.23776769e+00	-7.40433694e-01	-3.70087547e-01	-3.70346146e-01
89.242          	1.28471039e-04	1.23792849e+00	-7.40028778e-01	-3.69885918e-01	-3.70142860e-01
89.244          	1.27188549e-04	1.23836569e+00	-7.39551484e-01	-3.69648553e-01	-3.69902930e-01
89.246          	1.25743170e-04	1.23829662e+00	-7.39215921e-01	-3.69482217e-01	-3.69733704e-01
89.248          	1.24326627e-04	1.23822669e+00	-7.38565884e-01	-3.69158615e-01	-3.69407268e-01
89.25           	1.23018023e-04	1.23852471e+00	-7.37768341e-01	-3.68761153e-01	-3.69007189e-01
89.252          	1.22300980e-04	1.23818067e+00	-7.37513586e-01	-3.68634492e-01	-3.68879094e-01
89.254          	1.21636873e-04	1.23794830e+00	-7.37584788e-01	-3.68670757e-01	-3.68914031e-01
89.256          	1.20637602e-04	1.23847673e+00	-7.37250421e-01	-3.68504573e-01	-3.68745848e-01
89.258          	1.19589705e-04	1.23870642e+00	-7.37108178e-01	-3.68434499e-01	-3.68673679e-01
89.26           	1.18282348e-04	1.23896305e+00	-7.36603706e-01	-3.68183571e-01	-3.68420135e-01
89.262          	1.17304224e-04	1.23916270e+00	-7.35824951e-01	-3.67795171e-01	-3.68029780e-01
89.264          	1.16283786e-04	1.23897163e+00	-7.34625638e-01	-3.67196535e-01	-3.67429103e-01
89.266          	1.15075444e-04	1.23868018e+00	-7.33925077e-01	-3.66847463e-01	-3.67077614e-01
89.268          	1.13714032e-04	1.23860901e+00	-7.33401175e-01	-3.66586873e-01	-3.66814302e-01
89.27           	1.11733847e-04	1.23831208e+00	-7.32533165e-01	-3.66154849e-01	-3.66378316e-01
