# Region type : faceZone InSurface
# Faces  :    590
# Area   :    6.238624e+01
# Time        	areaAverage(surfaceInterpolate(mag(U)))
220           	7.949828e-01
220.2         	7.949828e-01
220.4         	7.949828e-01
220.6         	7.949828e-01
220.8         	7.949828e-01
221           	7.949863e-01
221.2         	7.949863e-01
221.4         	7.949863e-01
221.6         	7.949863e-01
221.8         	7.949863e-01
222           	7.949896e-01
222.2         	7.949896e-01
222.4         	7.949896e-01
222.6         	7.949896e-01
222.8         	7.949896e-01
223           	7.949927e-01
223.2         	7.949927e-01
223.4         	7.949927e-01
223.6         	7.949927e-01
223.8         	7.949927e-01
224           	7.949958e-01
224.2         	7.949958e-01
224.4         	7.949958e-01
224.6         	7.949958e-01
224.8         	7.949958e-01
225           	7.949987e-01
225.2         	7.949987e-01
225.4         	7.949987e-01
225.6         	7.949987e-01
225.8         	7.949987e-01
226           	7.950015e-01
226.2         	7.950015e-01
226.4         	7.950015e-01
226.6         	7.950015e-01
226.8         	7.950015e-01
227           	7.950041e-01
227.2         	7.950041e-01
227.4         	7.950041e-01
227.6         	7.950041e-01
227.8         	7.950041e-01
228           	7.950066e-01
228.2         	7.950066e-01
228.4         	7.950066e-01
228.6         	7.950066e-01
228.8         	7.950066e-01
229           	7.950089e-01
229.2         	7.950089e-01
229.4         	7.950089e-01
229.6         	7.950089e-01
229.8         	7.950089e-01
230           	7.950110e-01
230.2         	7.950110e-01
230.4         	7.950110e-01
230.6         	7.950110e-01
230.8         	7.950110e-01
231           	7.950130e-01
231.2         	7.950130e-01
231.4         	7.950130e-01
231.6         	7.950130e-01
231.8         	7.950130e-01
232           	7.950147e-01
232.2         	7.950147e-01
232.4         	7.950147e-01
232.6         	7.950147e-01
232.8         	7.950147e-01
233           	7.950163e-01
233.2         	7.950163e-01
233.4         	7.950163e-01
233.6         	7.950163e-01
233.8         	7.950163e-01
234           	7.950176e-01
234.2         	7.950176e-01
234.4         	7.950176e-01
234.6         	7.950176e-01
234.8         	7.950176e-01
235           	7.950188e-01
235.2         	7.950188e-01
235.4         	7.950188e-01
235.6         	7.950188e-01
235.8         	7.950188e-01
236           	7.950197e-01
236.2         	7.950197e-01
236.4         	7.950197e-01
236.6         	7.950197e-01
236.8         	7.950197e-01
237           	7.950203e-01
237.2         	7.950203e-01
237.4         	7.950203e-01
237.6         	7.950203e-01
237.8         	7.950203e-01
238           	7.950208e-01
238.2         	7.950208e-01
238.4         	7.950208e-01
238.6         	7.950208e-01
238.8         	7.950208e-01
239           	7.950210e-01
239.2         	7.950210e-01
239.4         	7.950210e-01
239.6         	7.950210e-01
239.8         	7.950210e-01
240           	7.950210e-01
240.2         	7.950210e-01
240.4         	7.950210e-01
240.6         	7.950210e-01
240.8         	7.950210e-01
241           	7.950207e-01
241.2         	7.950207e-01
241.4         	7.950207e-01
241.6         	7.950207e-01
241.8         	7.950207e-01
242           	7.950202e-01
242.2         	7.950202e-01
242.4         	7.950202e-01
242.6         	7.950202e-01
242.8         	7.950202e-01
243           	7.950195e-01
243.2         	7.950195e-01
243.4         	7.950195e-01
243.6         	7.950195e-01
243.8         	7.950195e-01
244           	7.950185e-01
244.2         	7.950185e-01
244.4         	7.950185e-01
244.6         	7.950185e-01
244.8         	7.950185e-01
245           	7.950174e-01
245.2         	7.950174e-01
245.4         	7.950174e-01
245.6         	7.950174e-01
245.8         	7.950174e-01
246           	7.950160e-01
246.2         	7.950160e-01
246.4         	7.950160e-01
246.6         	7.950160e-01
246.8         	7.950160e-01
247           	7.950144e-01
247.2         	7.950144e-01
247.4         	7.950144e-01
247.6         	7.950144e-01
247.8         	7.950144e-01
248           	7.950126e-01
248.2         	7.950126e-01
248.4         	7.950126e-01
248.6         	7.950126e-01
248.8         	7.950126e-01
249           	7.950106e-01
249.2         	7.950106e-01
249.4         	7.950106e-01
249.6         	7.950106e-01
249.8         	7.950106e-01
250           	7.950085e-01
250.2         	7.950085e-01
250.4         	7.950085e-01
250.6         	7.950085e-01
250.8         	7.950085e-01
251           	7.950062e-01
251.2         	7.950062e-01
251.4         	7.950062e-01
251.6         	7.950062e-01
251.8         	7.950062e-01
252           	7.950037e-01
252.2         	7.950037e-01
252.4         	7.950037e-01
252.6         	7.950037e-01
252.8         	7.950037e-01
253           	7.950011e-01
253.2         	7.950011e-01
253.4         	7.950011e-01
253.6         	7.950011e-01
253.8         	7.950011e-01
254           	7.949984e-01
254.2         	7.949984e-01
254.4         	7.949984e-01
254.6         	7.949984e-01
254.8         	7.949984e-01
255           	7.949956e-01
255.2         	7.949956e-01
255.4         	7.949956e-01
255.6         	7.949956e-01
255.8         	7.949956e-01
256           	7.949926e-01
256.2         	7.949926e-01
256.4         	7.949926e-01
256.6         	7.949926e-01
256.8         	7.949926e-01
257           	7.949896e-01
257.2         	7.949896e-01
257.4         	7.949896e-01
257.6         	7.949896e-01
257.8         	7.949896e-01
258           	7.949865e-01
258.2         	7.949865e-01
258.4         	7.949865e-01
258.6         	7.949865e-01
258.8         	7.949865e-01
259           	7.949833e-01
259.2         	7.949833e-01
259.4         	7.949833e-01
259.6         	7.949833e-01
259.8         	7.949833e-01
260           	7.949801e-01
260.2         	7.949801e-01
260.4         	7.949801e-01
260.6         	7.949801e-01
260.8         	7.949801e-01
261           	7.949767e-01
261.2         	7.949767e-01
261.4         	7.949767e-01
261.6         	7.949767e-01
261.8         	7.949767e-01
262           	7.949734e-01
262.2         	7.949734e-01
262.4         	7.949734e-01
262.6         	7.949734e-01
262.8         	7.949734e-01
263           	7.949700e-01
263.2         	7.949700e-01
263.4         	7.949700e-01
263.6         	7.949700e-01
263.8         	7.949700e-01
264           	7.949666e-01
264.2         	7.949666e-01
264.4         	7.949666e-01
264.6         	7.949666e-01
264.8         	7.949666e-01
265           	7.949632e-01
265.2         	7.949632e-01
265.4         	7.949632e-01
265.6         	7.949632e-01
265.8         	7.949632e-01
266           	7.949597e-01
266.2         	7.949597e-01
266.4         	7.949597e-01
266.6         	7.949597e-01
266.8         	7.949597e-01
267           	7.949563e-01
267.2         	7.949563e-01
267.4         	7.949563e-01
267.6         	7.949563e-01
267.8         	7.949563e-01
268           	7.949528e-01
268.2         	7.949528e-01
268.4         	7.949528e-01
268.6         	7.949528e-01
268.8         	7.949528e-01
269           	7.949494e-01
269.2         	7.949494e-01
269.4         	7.949494e-01
269.6         	7.949494e-01
269.8         	7.949494e-01
270           	7.949459e-01
270.2         	7.949459e-01
270.4         	7.949459e-01
270.6         	7.949459e-01
270.8         	7.949459e-01
271           	7.949425e-01
271.2         	7.949425e-01
271.4         	7.949425e-01
271.6         	7.949425e-01
271.8         	7.949425e-01
272           	7.949391e-01
272.2         	7.949391e-01
272.4         	7.949391e-01
272.6         	7.949391e-01
272.8         	7.949391e-01
273           	7.949357e-01
273.2         	7.949357e-01
273.4         	7.949357e-01
273.6         	7.949357e-01
273.8         	7.949357e-01
274           	7.949324e-01
274.2         	7.949324e-01
274.4         	7.949324e-01
274.6         	7.949324e-01
274.8         	7.949324e-01
275           	7.949291e-01
275.2         	7.949291e-01
275.4         	7.949291e-01
275.6         	7.949291e-01
275.8         	7.949291e-01
276           	7.949259e-01
276.2         	7.949259e-01
276.4         	7.949259e-01
276.6         	7.949259e-01
276.8         	7.949259e-01
277           	7.949227e-01
277.2         	7.949227e-01
277.4         	7.949227e-01
277.6         	7.949227e-01
277.8         	7.949227e-01
278           	7.949195e-01
278.2         	7.949195e-01
278.4         	7.949195e-01
278.6         	7.949195e-01
278.8         	7.949195e-01
279           	7.949164e-01
279.2         	7.949164e-01
279.4         	7.949164e-01
279.6         	7.949164e-01
279.8         	7.949164e-01
280           	7.949134e-01
280.2         	7.949134e-01
280.4         	7.949134e-01
280.6         	7.949134e-01
280.8         	7.949134e-01
281           	7.949104e-01
281.2         	7.949104e-01
281.4         	7.949104e-01
281.6         	7.949104e-01
281.8         	7.949104e-01
282           	7.949075e-01
282.2         	7.949075e-01
282.4         	7.949075e-01
282.6         	7.949075e-01
282.8         	7.949075e-01
283           	7.949046e-01
283.2         	7.949046e-01
283.4         	7.949046e-01
283.6         	7.949046e-01
283.8         	7.949046e-01
284           	7.949018e-01
284.2         	7.949018e-01
284.4         	7.949018e-01
284.6         	7.949018e-01
284.8         	7.949018e-01
285           	7.948991e-01
285.2         	7.948991e-01
285.4         	7.948991e-01
285.6         	7.948991e-01
285.8         	7.948991e-01
286           	7.948964e-01
286.2         	7.948964e-01
286.4         	7.948964e-01
286.6         	7.948964e-01
286.8         	7.948964e-01
287           	7.948938e-01
287.2         	7.948938e-01
287.4         	7.948938e-01
287.6         	7.948938e-01
287.8         	7.948938e-01
288           	7.948912e-01
288.2         	7.948912e-01
288.4         	7.948912e-01
288.6         	7.948912e-01
288.8         	7.948912e-01
289           	7.948888e-01
289.2         	7.948888e-01
289.4         	7.948888e-01
289.6         	7.948888e-01
289.8         	7.948888e-01
290           	7.948864e-01
290.2         	7.948864e-01
290.4         	7.948864e-01
290.6         	7.948864e-01
290.8         	7.948864e-01
291           	7.948840e-01
291.2         	7.948840e-01
291.4         	7.948840e-01
291.6         	7.948840e-01
291.8         	7.948840e-01
292           	7.948817e-01
292.2         	7.948817e-01
292.4         	7.948817e-01
292.6         	7.948817e-01
292.8         	7.948817e-01
293           	7.948795e-01
293.2         	7.948795e-01
293.4         	7.948795e-01
293.6         	7.948795e-01
293.8         	7.948795e-01
294           	7.948774e-01
294.2         	7.948774e-01
294.4         	7.948774e-01
294.6         	7.948774e-01
294.8         	7.948774e-01
295           	7.948753e-01
295.2         	7.948753e-01
295.4         	7.948753e-01
295.6         	7.948753e-01
295.8         	7.948753e-01
296           	7.948733e-01
296.2         	7.948733e-01
296.4         	7.948733e-01
296.6         	7.948733e-01
296.8         	7.948733e-01
297           	7.948713e-01
297.2         	7.948713e-01
297.4         	7.948713e-01
297.6         	7.948713e-01
297.8         	7.948713e-01
298           	7.948694e-01
298.2         	7.948694e-01
298.4         	7.948694e-01
298.6         	7.948694e-01
298.8         	7.948694e-01
299           	7.948675e-01
299.2         	7.948675e-01
299.4         	7.948675e-01
299.6         	7.948675e-01
299.8         	7.948675e-01
300           	7.948658e-01
300.2         	7.948658e-01
300.4         	7.948658e-01
300.6         	7.948658e-01
300.8         	7.948658e-01
301           	7.948640e-01
301.2         	7.948640e-01
301.4         	7.948640e-01
301.6         	7.948640e-01
301.8         	7.948640e-01
302           	7.948624e-01
302.2         	7.948624e-01
302.4         	7.948624e-01
302.6         	7.948624e-01
302.8         	7.948624e-01
303           	7.948607e-01
303.2         	7.948607e-01
303.4         	7.948607e-01
303.6         	7.948607e-01
303.8         	7.948607e-01
304           	7.948592e-01
304.2         	7.948592e-01
304.4         	7.948592e-01
304.6         	7.948592e-01
304.8         	7.948592e-01
305           	7.948577e-01
305.2         	7.948577e-01
305.4         	7.948577e-01
305.6         	7.948577e-01
305.8         	7.948577e-01
306           	7.948562e-01
306.2         	7.948562e-01
306.4         	7.948562e-01
306.6         	7.948562e-01
306.8         	7.948562e-01
307           	7.948548e-01
307.2         	7.948548e-01
307.4         	7.948548e-01
307.6         	7.948548e-01
307.8         	7.948548e-01
308           	7.948534e-01
308.2         	7.948534e-01
308.4         	7.948534e-01
308.6         	7.948534e-01
308.8         	7.948534e-01
309           	7.948521e-01
309.2         	7.948521e-01
309.4         	7.948521e-01
309.6         	7.948521e-01
309.8         	7.948521e-01
310           	7.948508e-01
310.2         	7.948508e-01
310.4         	7.948508e-01
310.6         	7.948508e-01
310.8         	7.948508e-01
311           	7.948496e-01
311.2         	7.948496e-01
311.4         	7.948496e-01
311.6         	7.948496e-01
311.8         	7.948496e-01
312           	7.948484e-01
312.2         	7.948484e-01
312.4         	7.948484e-01
312.6         	7.948484e-01
312.8         	7.948484e-01
313           	7.948473e-01
313.2         	7.948473e-01
313.4         	7.948473e-01
313.6         	7.948473e-01
313.8         	7.948473e-01
314           	7.948462e-01
314.2         	7.948462e-01
314.4         	7.948462e-01
314.6         	7.948462e-01
314.8         	7.948462e-01
315           	7.948451e-01
315.2         	7.948451e-01
315.4         	7.948451e-01
315.6         	7.948451e-01
315.8         	7.948451e-01
316           	7.948441e-01
316.2         	7.948441e-01
316.4         	7.948441e-01
316.6         	7.948441e-01
316.8         	7.948441e-01
317           	7.948431e-01
317.2         	7.948431e-01
317.4         	7.948431e-01
317.6         	7.948431e-01
317.8         	7.948431e-01
318           	7.948421e-01
318.2         	7.948421e-01
318.4         	7.948421e-01
318.6         	7.948421e-01
318.8         	7.948421e-01
319           	7.948412e-01
319.2         	7.948412e-01
319.4         	7.948412e-01
319.6         	7.948412e-01
319.8         	7.948412e-01
320           	7.948403e-01
320.2         	7.948403e-01
320.4         	7.948403e-01
320.6         	7.948403e-01
320.8         	7.948403e-01
321           	7.948395e-01
321.2         	7.948395e-01
321.4         	7.948395e-01
321.6         	7.948395e-01
321.8         	7.948395e-01
322           	7.948386e-01
322.2         	7.948386e-01
322.4         	7.948386e-01
322.6         	7.948386e-01
322.8         	7.948386e-01
323           	7.948378e-01
323.2         	7.948378e-01
323.4         	7.948378e-01
323.6         	7.948378e-01
323.8         	7.948378e-01
324           	7.948371e-01
324.2         	7.948371e-01
324.4         	7.948371e-01
324.6         	7.948371e-01
324.8         	7.948371e-01
325           	7.948363e-01
325.2         	7.948363e-01
325.4         	7.948363e-01
325.6         	7.948363e-01
325.8         	7.948363e-01
326           	7.948356e-01
326.2         	7.948356e-01
326.4         	7.948356e-01
326.6         	7.948356e-01
326.8         	7.948356e-01
327           	7.948349e-01
327.2         	7.948349e-01
327.4         	7.948349e-01
327.6         	7.948349e-01
327.8         	7.948349e-01
328           	7.948342e-01
328.2         	7.948342e-01
328.4         	7.948342e-01
328.6         	7.948342e-01
328.8         	7.948342e-01
329           	7.948336e-01
329.2         	7.948336e-01
329.4         	7.948336e-01
329.6         	7.948336e-01
329.8         	7.948336e-01
330           	7.948329e-01
330.2         	7.948329e-01
330.4         	7.948329e-01
330.6         	7.948329e-01
330.8         	7.948329e-01
331           	7.948323e-01
331.2         	7.948323e-01
331.4         	7.948323e-01
331.6         	7.948323e-01
331.8         	7.948323e-01
332           	7.948317e-01
332.2         	7.948317e-01
332.4         	7.948317e-01
332.6         	7.948317e-01
332.8         	7.948317e-01
333           	7.948312e-01
333.2         	7.948312e-01
333.4         	7.948312e-01
333.6         	7.948312e-01
333.8         	7.948312e-01
334           	7.948306e-01
334.2         	7.948306e-01
334.4         	7.948306e-01
334.6         	7.948306e-01
334.8         	7.948306e-01
335           	7.948301e-01
335.2         	7.948301e-01
335.4         	7.948301e-01
335.6         	7.948301e-01
335.8         	7.948301e-01
336           	7.948296e-01
336.2         	7.948296e-01
336.4         	7.948296e-01
336.6         	7.948296e-01
336.8         	7.948296e-01
337           	7.948291e-01
337.2         	7.948291e-01
337.4         	7.948291e-01
337.6         	7.948291e-01
337.8         	7.948291e-01
338           	7.948286e-01
338.2         	7.948286e-01
338.4         	7.948286e-01
338.6         	7.948286e-01
338.8         	7.948286e-01
339           	7.948281e-01
